0.020206,0.020240,-0.004789,0.004199,0.006878,-0.007152,-0.036612,0.035285,0.002962,-0.000251,-0.020290,0.016524,0.003890,-0.004046,-0.000093,-0.002286,-0.001592,0.001497,0.000964,-0.002013,-0.002039,0.002339,0.000774,0.001382,0.011359
-0.029656,-0.030086,0.013729,-0.011470,0.008836,-0.008326,-0.041451,0.040355,0.006782,-0.005911,0.020657,-0.016167,0.001338,-0.001922,-0.005382,0.008196,0.005173,-0.004551,-0.005592,0.006867,0.000457,-0.001367,0.008234,0.008208,-0.003327
-0.030084,-0.030510,0.013740,-0.011456,0.008828,-0.008330,-0.043088,0.042057,0.002041,-0.001150,0.021950,-0.017202,0.001514,-0.001847,-0.003533,0.006438,0.002650,-0.001915,-0.003451,0.004209,-0.003423,0.002206,0.008300,0.008110,-0.006560
-0.000161,-0.000091,-0.000934,0.000684,-0.003880,0.003795,-0.000060,0.000104,0.000013,0.000000,0.000057,-0.000048,-0.001416,0.001413,0.000113,0.000034,0.000045,-0.000008,0.000020,-0.000048,-0.000324,0.000351,0.001385,0.001426,0.000105
-0.001071,-0.001185,0.001939,-0.001655,0.002887,-0.002867,-0.013897,0.013406,0.001879,-0.001210,0.000893,-0.000928,0.002141,-0.002145,-0.000065,0.000260,0.000446,-0.000343,0.000483,-0.000706,-0.002176,0.002072,0.001022,0.001131,0.003000
-0.000278,-0.000210,-0.001235,0.001253,0.000270,-0.000315,-0.000030,0.000029,0.000066,-0.000055,-0.000083,0.000094,-0.000945,0.000958,0.000081,-0.000019,-0.000255,0.000261,0.000125,-0.000210,-0.000057,0.000134,-0.002382,-0.002421,0.000086
-0.009467,-0.009698,0.006020,-0.005170,0.004338,-0.004200,-0.020719,0.020095,0.002575,-0.001821,0.004977,-0.003973,0.003565,-0.003680,-0.001031,0.001568,0.000974,-0.000705,-0.000194,0.000061,-0.003477,0.003252,0.002452,0.002539,0.002277
-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000
-0.105210,0.122824,0.303344,0.260096,-0.513031,-0.495172,-0.020801,-0.017266,0.051259,0.048958,-0.079168,-0.073500,-0.201571,-0.207300,0.095226,0.064465,-0.014795,-0.010178,0.033826,0.029741,-0.018181,-0.006518,-0.736455,0.742285,0.018324
0.022675,-0.038582,-0.353595,-0.371864,-0.184430,-0.189975,0.031488,0.034730,-0.039969,-0.044002,0.008847,0.004545,-0.465623,-0.472562,0.047360,-0.024372,0.026402,0.016733,-0.034776,-0.030613,0.027989,0.018699,0.451587,-0.456450,-0.008874
0.026831,-0.039803,-0.319387,-0.354873,-0.435681,-0.480240,0.039833,0.039571,0.023068,0.018939,0.014707,0.013203,0.265147,0.269041,-0.058870,-0.021204,-0.030513,-0.026942,0.016120,0.023918,0.018975,0.020877,0.432450,-0.435734,-0.023156
