0.003646,0.005648,-0.006985,-0.062064,0.041150,-0.048176,0.042711,0.028629,0.036718,0.071357,0.009412,0.055524,-0.021339,-0.069477,-0.008879,0.072065,0.066222,-0.019647,-0.001956,0.049208,-0.050632,-0.020212,0.020778,-0.002918,0.010180,-0.022117,-0.018116,0.015293,-0.042260,0.054480,0.015261,-0.040130,-0.020219,-0.031701,0.042220
-0.013671,0.063954,0.015611,-0.050324,0.016280,0.044198,0.114594,-0.029668,0.022976,-0.024421,-0.031755,-0.022855,0.043574,0.010101,-0.029666,-0.032994,0.005830,-0.100762,0.002808,-0.050888,-0.046524,0.038711,0.031969,-0.020450,0.064624,0.019904,-0.053272,-0.016860,-0.008922,0.044024,-0.046797,0.014601,0.013544,-0.008621,-0.039273
-0.023892,0.075842,0.007154,-0.023007,0.019039,0.042758,0.058363,-0.044533,-0.011248,-0.017848,-0.028181,-0.053450,0.035077,0.037672,-0.007444,-0.045922,-0.053972,-0.040015,0.009762,-0.027623,-0.028701,0.016520,0.019590,-0.041697,0.029224,0.052768,-0.002720,-0.017709,0.038183,0.010569,-0.051832,0.015843,0.010344,-0.012927,-0.024946
0.011069,0.008591,-0.023691,0.024000,-0.003659,0.100869,0.014347,-0.002069,-0.035475,0.005319,0.002369,0.020562,-0.015865,0.006389,-0.012533,-0.045596,-0.003624,0.034122,0.025505,-0.004830,0.015145,-0.017469,0.012913,0.041224,0.007598,-0.000574,-0.024296,-0.024180,0.017383,0.001203,0.039238,-0.058280,0.008817,0.005113,0.004144
0.016628,-0.023401,0.018048,0.054195,-0.024285,0.005574,-0.016169,0.015602,-0.012720,-0.019520,0.021494,0.001594,-0.015164,0.027563,-0.013265,0.002269,0.024235,0.008099,-0.010267,0.006676,-0.002801,0.000382,0.008601,0.001931,-0.007922,0.015285,0.007238,-0.015239,-0.027190,-0.030138,-0.007222,-0.021124,-0.001196,0.018487,0.002708
-0.026227,0.015153,0.068464,-0.007724,-0.011186,-0.029541,-0.008732,0.014814,-0.012016,-0.004629,0.012158,-0.002300,-0.004814,-0.015381,0.022103,-0.027804,-0.006469,-0.003442,0.013626,-0.010848,0.003358,0.001517,-0.005825,-0.003965,0.016123,-0.008308,0.000473,-0.011299,0.002099,-0.013077,-0.010968,-0.001945,0.010550,0.028116,-0.034359
-0.020019,0.002341,0.046316,0.051374,-0.008576,-0.004327,-0.036225,0.009889,-0.024052,-0.011855,0.025959,-0.002728,-0.029867,0.012976,-0.010005,-0.019444,0.025543,-0.001418,-0.011559,0.025037,0.018543,0.013517,0.040623,-0.007148,0.001547,0.016998,-0.004627,-0.001984,-0.001276,-0.018365,-0.012376,-0.018224,0.003665,0.039145,-0.012928
0.032415,-0.097193,-0.100552,-0.031698,0.057797,0.053568,0.047485,-0.055660,0.001618,-0.006301,-0.048875,-0.051582,0.088516,-0.069239,0.011502,0.068784,0.036902,0.031810,0.046085,-0.008928,-0.112004,-0.029737,-0.060853,0.095261,-0.032660,0.002897,0.016584,0.034681,0.028102,0.150749,-0.035597,0.004399,-0.014756,-0.143391,0.081133
0.035500,-0.084139,-0.071327,-0.063280,0.019868,0.062572,0.011228,0.001070,-0.020162,0.078020,0.005583,0.028538,-0.005183,-0.050235,-0.054188,0.010753,0.073535,-0.016680,0.013059,0.005969,-0.074605,-0.033318,0.055679,0.087938,-0.043353,0.028947,-0.019740,0.048168,-0.007295,0.135887,0.015684,-0.006251,-0.010338,-0.103392,0.046659
0.039055,-0.065283,-0.084382,-0.038399,0.038751,0.064149,0.055335,-0.045808,0.004537,0.001811,-0.023879,-0.028721,0.068477,-0.059001,-0.008022,0.035534,0.043516,0.011912,0.037769,0.013248,-0.089987,-0.020739,-0.011390,0.087192,-0.044935,0.012124,-0.013771,0.019700,0.026580,0.138545,-0.016662,0.012314,-0.011680,-0.090139,0.056383
-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000
0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000
-0.010002,0.012320,0.010771,-0.002229,-0.003273,0.005484,0.006574,0.001299,0.002752,0.007803,-0.010506,-0.003560,-0.006185,-0.010832,-0.007646,-0.017356,-0.012356,-0.021213,0.009555,-0.001307,-0.016233,0.004361,-0.004183,-0.008781,0.002865,-0.008671,-0.008781,0.002157,0.001595,0.003858,-0.012336,-0.013278,0.000924,0.004943,-0.000773
-0.005252,0.008274,-0.007074,-0.010032,0.002680,0.004005,0.013092,-0.004118,0.011605,0.010402,-0.008648,-0.012370,0.003785,0.001387,0.006145,-0.000341,-0.004845,0.003409,0.008955,-0.007982,-0.006435,-0.003713,0.000847,-0.001800,0.006020,-0.005215,-0.002002,0.004180,0.010493,0.005454,-0.009802,-0.005050,0.004279,-0.007337,0.002426
-0.001778,0.002775,0.000946,0.006657,-0.007364,0.014474,-0.004304,-0.015944,-0.003084,-0.000346,0.018372,-0.000826,0.004395,0.019637,-0.005339,-0.011351,-0.005031,-0.001816,-0.012552,-0.001354,-0.003673,-0.000025,0.005256,0.000233,-0.012716,0.003157,-0.007164,0.001899,0.003011,-0.000198,0.008274,-0.012370,0.002467,-0.001157,-0.009448
-0.014722,0.032172,-0.011037,-0.011579,0.016873,0.010227,0.017364,-0.000458,0.006750,0.019830,-0.016666,0.012384,-0.009186,-0.010220,-0.008549,-0.000023,0.002380,0.006354,-0.009340,0.011836,0.005082,0.003273,0.035111,-0.021193,0.002979,0.012144,-0.012041,0.005544,0.010749,-0.000302,0.000411,-0.002432,0.007709,0.007229,0.008126
-0.009703,-0.002018,-0.016021,0.003123,-0.004168,0.000061,0.031725,-0.017725,0.017473,-0.007561,-0.007755,0.032988,-0.006037,0.009725,-0.019081,0.008289,-0.018340,-0.002806,-0.037324,-0.001137,0.006086,-0.001560,-0.064180,0.001052,0.028019,-0.056890,-0.001861,-0.023682,-0.007511,-0.008492,0.014948,-0.006880,0.001554,0.014080,0.019382
0.006680,0.006997,-0.013251,-0.022553,0.003080,-0.022281,-0.017617,0.000038,-0.005612,0.016242,-0.004890,-0.015627,0.005951,0.030390,-0.002790,0.020312,-0.006849,0.021727,-0.015502,0.002153,-0.016018,0.001849,0.002482,0.002389,-0.024789,0.014629,0.004036,-0.014499,0.005375,0.017327,-0.007935,0.015011,-0.000875,-0.034309,0.009360
