458194.177748,46820.702920,-492301.734538
1515825.797867,-1733865.410518,-3674589.049865
-18296625.455684,1308677.403719,5138659.676168
-26750062.384293,-8971469.415355,-15895437.691261
-23357969.986140,30443951.724196,134744816.876605
1473944.642054,6801986.910227,2688391.078457
-15070411.917435,-165496.932996,14804916.628038
-29856096.714840,-38286877.563966,-202736735.940784
79853478.410175,23088601.889685,45247873.096155
-16754537.504230,55329515.838342,56318539.033779
19784421.773332,-23478323.591590,-15914179.665243
15744822.973279,97324876.830246,25587120.672650
78284764.517824,28257391.319978,78746119.399740
48815966.683299,-13375399.937104,22199722.371788
-267964624.033332,78515016.360685,115408123.683340
-14565274.967346,8419848.933084,18281649.176347
-222392483.868631,45979427.912798,106541947.947665
-306866068.128447,171390552.319458,119193662.357139
-89100417.801595,-18178051.160138,32479111.947551
-154171114.269985,81062006.624778,122832299.224612
7271052.238748,14014618.026767,80198595.075539
133160698.469521,-39818248.147897,-97651217.319783
-50581497.575365,61963509.737155,-164860754.373962
82305127.366445,-57960604.874211,89874981.698108
-27277410.922411,2909878.118175,-7152117.471513
20387798.454659,-13871011.014665,2523821.013711
506807835.958583,-189427932.647405,-10168907.501106
-101224670.999638,39234599.154876,26857599.100517
8352917.899430,111175255.111430,189903874.043769
139909569.438556,-43342693.353479,-97208946.795882
55929385.042509,-74921166.434797,-105802713.443289
-43576323.647007,-13642235.418855,28372679.254280
77036289.193928,-65429009.161252,-11247203.798788
10939676.798112,2661760.179993,-1261242.947987
151454977.198552,-61882935.473270,-40338702.763203
-11394022.900021,-1467631.261472,-49682017.633922
-22748865.622299,-344997.728202,18498849.773522
34332156.153927,-30004201.020648,30915802.447803
-34906299.262339,-257971.724377,33240181.222712
56434310.349797,-1406270.511970,144738.477611
-19170795.706467,15207646.869517,-99730984.233115
-138036251.899541,57580221.147324,58028957.419346
-38076146.001353,19897712.635981,-23469558.018266
-109158074.723290,60270280.435779,76607680.513888
103794340.750305,-8028836.522661,16436167.174548
-61214913.562556,6878440.720965,10809580.936174
-98191116.959635,7840253.298585,-55321227.051584
-208855404.671712,-5156440.397167,-74470619.458747
114080108.229188,-16468419.996352,35301130.363578
104142363.402212,-2154086.034561,35824542.712221
-0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
-49689.959033,28880.736425,-4576.137902
-54945.293817,12647.177452,39365.076345
-18126.523984,2406.709886,28282.508705
