0.075629,0.216515,0.124903,0.305977,0.213884,-0.002680,0.116489,-0.121705,0.106763,-0.009209,-0.193962,0.122999,-0.055311,-0.355460,-0.012117,0.452546,0.045386,0.020037,0.044208,-0.041750,-0.075935,0.033732,-0.018474,-0.027699,-0.065069
-0.136300,-0.147808,0.146643,0.605837,-0.142787,0.129097,0.251589,-0.098235,0.216931,-0.272876,-0.435717,-0.117342,0.204780,-0.044494,-0.043659,-0.010240,0.099698,-0.416227,0.029036,-0.106435,-0.172981,-0.033668,-0.064230,-0.137871,0.051517
-0.185442,-0.278968,0.135243,0.485447,-0.033844,0.068396,0.314226,-0.052965,0.207477,-0.197546,-0.406952,-0.009122,0.046695,-0.047908,-0.069148,0.051326,-0.165938,-0.095763,-0.151756,-0.047172,-0.222041,0.024509,-0.075245,-0.176845,0.053039
0.070508,-0.008149,0.018616,0.032826,0.035883,0.271122,-0.068647,-0.022452,0.033892,0.037903,-0.104914,0.016100,0.109585,0.080239,0.075487,-0.015622,0.039775,-0.020926,0.021659,-0.115564,0.002292,-0.005927,-0.102042,0.028542,-0.027350
-0.025757,-0.010428,0.011135,0.279376,0.001028,0.032826,0.093282,0.012078,0.019170,-0.048956,-0.131295,-0.000705,0.000215,-0.056720,-0.024020,0.030916,0.044477,-0.075913,0.022950,-0.040432,-0.051213,0.006451,-0.036502,-0.007405,0.012224
-0.015076,-0.008201,0.331250,0.011135,0.012360,0.018616,0.004998,-0.068659,-0.018754,-0.030916,-0.014543,-0.046074,0.098292,-0.002990,0.043702,0.073036,0.008800,-0.002599,-0.014604,0.077853,-0.031792,-0.047665,-0.016467,-0.068543,-0.094314
-0.245745,-0.073337,0.026211,0.305132,-0.016581,-0.037682,0.085627,-0.039652,0.005122,-0.116452,-0.121110,-0.003337,-0.042804,-0.044658,0.019633,-0.042643,0.043922,-0.027327,0.045782,-0.031299,-0.076071,0.017030,-0.020755,0.006596,0.003378
-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000
-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000
-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000
-0.000265,-0.024893,0.017300,-0.038285,-0.029599,0.009912,-0.015519,0.005438,-0.005315,0.033351,-0.058669,-0.062076,0.029178,0.009310,0.037233,-0.057030,-0.022796,-0.034373,-0.009352,0.046599,0.005273,0.026861,0.077181,-0.009470,0.013437
-0.018649,-0.003993,0.004378,0.037700,0.001774,0.007316,-0.012082,-0.000938,0.014844,0.024104,-0.024957,-0.012460,0.060939,-0.073311,-0.037921,0.039040,0.026959,0.131838,-0.063149,-0.078295,-0.012654,0.020882,0.033854,0.024567,-0.016284
-0.023164,-0.020801,0.107376,0.045074,-0.033416,-0.014919,0.007341,0.017746,0.008772,-0.032065,0.048066,-0.035046,0.084077,-0.008309,-0.050473,-0.043333,0.002309,-0.045427,-0.005567,0.048722,-0.042317,-0.028247,-0.007763,-0.024236,-0.021080
