32408047.416909,-18869146.456839,-112894667.738572
-18796235.288987,7910873.160144,58361819.004859
20322689.029226,-11857720.144305,-68057835.921998
18342498.352721,-3808273.607353,-50830144.287622
-8845001.309905,7327733.757455,41529993.807548
-33213179.542748,11055468.956369,103864358.750869
-9481060.349083,4572176.737772,32573529.269853
8786192.232966,-5213897.910038,-29171916.754320
-24716332.470553,12463224.632981,88392938.702409
-14295119.120779,12595762.908578,54735155.370759
-710567.057442,23690.685143,-5552967.525467
25392824.885891,-13077175.736975,-81272691.885878
-27495671.631388,12189142.488562,82310728.100671
3544441.663543,-4981621.210998,-17241497.756154
2388915.473894,-4743000.080986,-14732082.164688
-2244240.699850,-372831.568710,-1551163.918301
-18426028.950757,6837034.169836,60974610.529160
-15446510.946633,7036736.592904,53733601.401114
15241484.861031,-7722663.229373,-45885879.938324
-4535783.966553,2743521.896146,13273344.636537
-18549474.872186,5275637.184313,51765851.785929
14890267.314238,-5949951.360789,-48004614.980403
-5927238.786478,3091775.201465,21331866.950824
-18360301.821358,10562943.392944,65599728.176382
-22191665.639980,6913378.832445,64261277.749229
