1.005819,-0.213677,0.519637
-4.282541,-1.725325,-1.788850
-0.644832,-2.074949,1.277749
-0.737220,-2.706831,2.328826
-1.865638,-0.244048,-2.074174
2.663195,0.976987,-0.307108
1.439044,-2.360346,-0.505986
-5.337662,1.770880,-2.193064
-2.405627,3.905717,-1.270623
-0.888633,-2.541020,3.048475
1.108865,-3.786845,4.138175
1.191534,-0.761744,-3.174870
-1.435879,6.280434,-3.836244
1.404693,-5.086456,2.686990
0.163923,-4.775964,2.591549
-0.267842,-2.494767,-0.274029
1.106089,1.338661,0.293369
2.214595,2.376241,1.526802
1.043383,3.836268,-2.747097
-4.146619,-1.885556,-3.924562
-2.350780,-0.740075,1.304961
-2.414352,0.311493,-1.756473
1.733865,0.799713,0.166673
-0.493803,-0.038201,-1.154149
-1.239556,-0.286275,1.270405
