-0.003928,0.005097,-0.018668,-0.004841,-0.019580,0.005218,-0.024319,-0.004484,0.004336,0.020001,0.007751,0.000492,-0.006728,0.002215,0.001558,-0.005412,-0.004774,0.001662,0.002475,-0.002497,-0.001616,0.012015,-0.021158,0.026021,-0.001010,0.000951,-0.006351,0.007436,-0.000489,0.003367,-0.010263,0.010861,-0.011923,-0.008124,0.021908,-0.016376,0.013929,-0.005467,0.006171,-0.006884,0.004363,-0.004980,-0.011447,0.011492,0.009236,0.014486,-0.001194,0.005491,0.000796,-0.005038
0.012473,-0.012752,0.025042,0.020655,0.014795,0.010550,-0.027150,-0.002222,0.002141,0.021855,0.009171,0.001927,-0.000960,-0.002491,-0.001744,-0.003442,0.026040,-0.012696,-0.008811,-0.010838,0.013853,0.008477,-0.025424,0.027793,-0.008364,0.008152,-0.000099,0.007027,0.002507,-0.000433,-0.007767,0.007540,-0.019375,-0.019631,0.001125,0.001068,0.000795,-0.002807,0.012215,-0.008094,-0.016868,0.015135,0.019715,-0.019786,0.023774,0.033528,0.005980,0.001281,-0.000063,0.019924
0.012473,-0.012752,0.024906,0.020613,0.014835,0.010548,-0.028406,-0.002280,0.002169,0.023949,0.006326,0.001904,-0.001058,-0.000258,-0.000564,-0.000865,0.021573,-0.011587,-0.005716,-0.011416,0.010552,0.011357,-0.024280,0.027811,-0.008388,0.008169,-0.000279,0.006848,0.002502,-0.000440,-0.007763,0.007544,-0.018205,-0.018669,-0.000372,0.002508,-0.003409,0.000337,0.006093,-0.001298,-0.017858,0.017491,0.019725,-0.019793,0.030974,0.041781,0.017840,-0.013237,0.000020,0.019922
-0.000942,0.000678,0.000279,-0.003057,0.002501,-0.003718,-0.000077,0.001442,-0.001390,0.000066,-0.000006,0.000245,-0.000308,-0.000066,0.000267,-0.000133,0.000005,0.000005,-0.000004,-0.000016,0.000010,0.000043,-0.000104,0.000148,-0.001393,0.001417,0.000115,-0.000088,-0.001275,0.001682,-0.001206,0.001621,-0.000022,-0.000046,0.000072,-0.000064,0.000044,-0.000089,-0.000111,0.000110,0.000089,-0.000111,-0.000217,0.000218,-0.000040,-0.000004,-0.000012,0.000006,0.000000,-0.000109
0.001893,-0.001701,0.000798,0.002733,-0.001137,0.002890,-0.009140,-0.002313,0.002261,0.007186,0.003058,0.001763,-0.002451,-0.000276,0.001193,-0.001573,0.002309,-0.000826,-0.001030,-0.001351,0.001635,0.004168,-0.009380,0.010683,-0.001105,0.001014,0.000574,0.000409,0.003577,-0.002831,-0.003314,0.002503,-0.005738,-0.005230,0.004720,-0.003006,0.002198,-0.001548,0.001016,-0.000808,-0.000730,0.000736,-0.003129,0.003142,0.005554,0.008156,0.001798,-0.000327,0.000142,0.006748
-0.001252,0.001237,0.000197,0.000369,0.000053,0.000333,-0.000028,0.000963,-0.000942,0.000024,0.000073,-0.000099,-0.000247,0.000093,-0.000005,-0.000316,-0.000148,0.000169,0.000104,0.000113,-0.000015,-0.000052,-0.000084,0.000125,0.002392,-0.002411,-0.000081,0.000035,-0.002338,0.001196,0.004485,-0.004089,-0.000059,-0.000041,0.000001,0.000024,0.000037,-0.000068,-0.000169,0.000157,0.000066,-0.000091,0.003382,-0.003396,-0.000092,-0.000066,-0.000078,0.000066,-0.000005,-0.006554
0.005615,-0.005581,0.008294,0.007928,0.003967,0.004909,-0.013629,-0.003900,0.003819,0.010771,0.004304,0.002723,-0.003743,-0.000550,0.001655,-0.002546,0.006556,-0.002913,-0.002215,-0.003311,0.003894,0.005754,-0.013579,0.015491,-0.002559,0.002423,0.000472,0.001898,0.006542,-0.004853,-0.007255,0.005841,-0.008870,-0.008580,0.004399,-0.002301,0.002150,-0.002417,0.001876,-0.000925,-0.003607,0.003118,0.008809,-0.008841,0.010186,0.014677,0.003942,-0.001519,0.000115,0.014439
0.000092,0.000118,-0.005114,-0.002971,-0.004412,-0.000541,-0.024710,-0.000554,0.000356,0.023174,0.009197,0.000838,0.002041,-0.003223,-0.000050,0.000610,0.000603,0.001798,-0.000649,-0.000189,-0.005244,-0.000087,0.010731,-0.013341,0.000020,0.000077,0.001429,-0.003961,-0.000032,-0.000023,0.000015,0.000024,0.006874,0.004722,-0.028262,0.031074,0.015785,-0.016608,-0.004726,-0.003304,0.025708,-0.033244,-0.000014,0.000007,-0.012221,-0.016422,-0.010794,0.011037,-0.000561,0.000002
0.000062,0.000089,-0.003676,-0.002139,-0.003172,-0.000388,-0.019583,-0.000439,0.000279,0.018275,0.007539,0.001021,0.002104,-0.003027,0.000031,0.000917,-0.000219,0.001211,0.000062,-0.000261,-0.004104,-0.000227,0.008748,-0.010718,0.000015,0.000062,0.000766,-0.002685,-0.000023,-0.000017,0.000012,0.000023,0.004405,0.003219,-0.020192,0.022259,0.011224,-0.011896,-0.005059,-0.000511,0.017842,-0.023281,-0.000013,0.000007,-0.011875,-0.015330,-0.012255,0.013217,-0.000420,0.000002
0.000077,0.000103,-0.004388,-0.002555,-0.003791,-0.000464,-0.022212,-0.000499,0.000320,0.020867,0.008146,0.000842,0.001934,-0.002879,0.000039,0.000824,0.000313,0.001588,-0.000466,-0.000038,-0.004551,-0.000354,0.009634,-0.012011,0.000018,0.000069,0.001173,-0.003380,-0.000028,-0.000020,0.000013,0.000023,0.005868,0.004154,-0.024253,0.026643,0.013771,-0.014484,-0.004626,-0.002154,0.021661,-0.028243,-0.000014,0.000007,-0.012525,-0.016866,-0.010338,0.010174,-0.000483,0.000002
