907531956.351998,-555736950.571764,-1152755250.807218,-1779203281.020663,94676018.910318,-1026064958.248121,1178660683.365670,545963652.748046,1301923777.773554,1086979131.130010,-642727417.012147,806552093.999873,678881279.182614,-704750250.575180,96606352.879083,1414632605.009770,172632461.733074,-328432604.979412,-448189473.983909,-183150304.190197,-1768068762.011563,-778803583.385679,-1681462931.435597,319786687.317756,-439372449.685263,-1165570313.368637,-224808774.164509,-421657112.222933,-726461559.532056,910520959.323032,361269134.312217,254186017.322633,-64655670.212925,-1484679377.427393,829931096.376377
2733135824.170599,-789595579.190392,-1086986390.271017,-2220164843.021246,-339739072.769571,-1415812321.622825,-881952482.951028,1706000399.312515,788530301.165687,1608330328.226751,806552093.999873,1120703270.926720,-78733953.465218,-887018460.667382,600314361.202744,902507490.445440,259101229.236719,1298950084.423925,-930865111.846353,180969881.305161,-2962931116.532257,-1583322225.933895,2025512016.851348,-311234961.171827,-3726588345.373103,557140403.590711,-258407787.932418,-61619303.657238,-936234941.723659,-68350595.009354,614331875.673555,1000266036.771510,665409781.435808,-2069836697.631539,568784094.756184
-1498859970.500754,513426478.813690,1129605527.079911,1946669966.640144,433690425.685976,574992883.039069,-1246243165.577482,-566274189.374708,-1438895808.111341,-694264981.698161,678881279.182614,-78733953.465218,-1186926252.452455,214278669.911626,-555151958.452731,-629759348.792578,529043114.156963,144871653.861279,-210951927.030914,1180445156.647292,2399883732.345955,758798583.459125,1433677328.243292,-260296482.583309,1181129068.379500,437650543.138700,205388559.265305,357438437.696331,299980005.109477,-543790382.898912,-157648475.413516,-733115738.505242,-132786963.315658,1739243130.655380,-182142959.743278
-2142720345.014634,1104152334.545032,894157867.910120,1282344916.117897,663985188.127353,770683178.470879,1244094011.153635,-1629386764.819213,-420064810.890385,-1007588650.528683,-704750250.575180,-887018460.667381,214278669.911626,690482122.579801,-599586805.188681,-361064723.477530,-161231681.510540,-1256338492.408369,248398217.079301,-18731892.249777,1539946284.808030,1103269317.008818,-1388213820.451276,-123506581.604583,2745275662.940938,173526616.946697,408446192.841477,-108817585.709736,639912378.047424,79892214.366312,-769942622.422958,-484261771.648296,-517498688.697971,1361495676.490764,-421040899.488396
-30266720.593058,-1154654509.329735,-553707318.237219,885691638.133312,-121256828.588444,-306160656.462751,-1193814061.182194,561863522.381096,-246253822.302148,219561008.536909,96606352.879084,600314361.202744,-555151958.452731,-599586805.188680,-74391615.151971,595522988.577738,699006895.798893,636033781.591751,-144398745.965319,1164469379.131469,1263835847.030568,-231819676.823473,-670205728.392655,736903782.433283,-159519618.585310,-1200386952.235787,-124761413.779521,-6067920.938121,-190235610.927870,194034292.038889,778715342.558669,-322715216.626539,-257077285.470488,437068247.571686,844596818.068412
2531327166.015677,45803904.622652,-543200410.413031,-1575231869.185970,-609045923.987193,-686244908.984143,-2341788129.342398,1831612653.745743,-530901035.605829,901057370.174039,1414632605.009771,902507490.445439,-629759348.792578,-361064723.477529,595522988.577738,-614156809.270616,-681964252.076020,1744204155.549184,-1053055256.434941,547223603.573845,-1873720435.345147,-1289761852.205100,3932807693.035638,-1097843684.243458,-3778011174.866475,668432070.630695,-555161354.044416,-282780179.030374,-421147308.849073,-620056339.732964,277411592.287609,856220824.422822,1402682175.415734,-1474981739.152598,169150822.080322
2409378695.639554,5741200.425206,-1344458140.668058,-2320216102.101746,-744749285.065286,-22342026.701392,-639210383.333182,1530381236.252494,248007996.908023,881364443.822976,172632461.733074,259101229.236719,529043114.156964,-161231681.510540,699006895.798893,-681964252.076020,-1338027034.186769,822733633.113630,-59620515.634663,-561296545.024708,-2312246911.165448,-1150905834.773531,1711852414.228676,-635811988.690052,-2731459775.875390,-180680739.032964,-928890389.741497,-507560947.611663,-32333006.113425,358409083.448749,72403994.648398,787334925.952823,1117346095.858644,-2212668520.334206,248802748.193652
1537021016.616752,-3061644609.334861,-1828356761.136694,-37464223.352004,-1041450931.952266,-1360980754.459089,-1123893731.000750,1702138450.545599,1193869666.073809,775380421.760490,-328432604.979412,1298950084.423924,144871653.861279,-1256338492.408369,636033781.591751,1744204155.549184,822733633.113630,1168540005.917459,115840317.846828,524474164.084192,64268719.651299,-1069633051.675108,-3184475684.057383,1900439189.212460,-1421511618.646376,-2909302668.912667,-244539993.984551,-233333653.264439,-823458837.684581,492599680.695541,1826602552.263059,121934066.742599,-364483250.581041,-635062231.289703,1433146106.863868
-1044632841.506865,-568337518.634965,-333605194.769645,1905201496.342518,-241564755.108433,1673917970.755502,-831581147.484272,-208117552.880223,-995656200.602689,-716589531.636267,-448189473.983909,-930865111.846353,-210951927.030914,248398217.079302,-144398745.965319,-1053055256.434940,-59620515.634663,115840317.846829,1410666470.398978,434332311.168671,2715677182.825395,655051095.798262,-576481443.776571,815124561.325329,1177335165.476575,-663752108.508891,-451318432.217904,310178077.005898,1040260709.543574,438736888.411866,175521053.646994,-744066363.558512,-479363497.448503,1077761865.784280,200756142.832396
2092573301.293950,-1431333395.405457,-581285055.509674,-1331190037.798475,-1353443755.823185,-1137767417.389547,475070752.258457,903545692.744582,1786644116.151864,10016870.989392,-183150304.190197,180969881.305160,1180445156.647292,-18731892.249777,1164469379.131467,547223603.573846,-561296545.024708,524474164.084193,434332311.168671,-1955697447.000522,-2410411530.328847,-723023247.027708,-2096290537.984185,736986837.100838,-1890025949.230781,-559722643.648504,279925967.640382,-188100531.940752,-534426071.590035,-555592601.061879,643819618.221291,1080992056.490668,225980302.771894,-1194153941.959100,-483948122.032607
561771096.415327,-889619933.465906,-1051793076.540370,1140056913.273533,-1683189613.872077,1785473927.827910,770184323.210592,-647559274.582720,656891402.642485,-1876603678.992719,-1768068762.011562,-2962931116.532256,2399883732.345952,1539946284.808030,1263835847.030570,-1873720435.345148,-2312246911.165447,64268719.651299,2715677182.825395,-2410411530.328848,53236173.416640,398241663.263169,-3794761511.747236,1191076526.104362,-471462731.574701,211268754.468341,153967825.193199,-504895068.157438,2114152868.657948,-287187020.350423,-290095717.343338,1350836523.972771,-294103095.342482,136174501.679113,-1082689228.018161
-1253822044.514360,1597962068.987304,522267662.516706,450157633.525089,357331681.691194,1352634252.728900,1318965455.325208,-1432628057.238553,-458103177.347574,-986628701.189863,-778803583.385679,-1583322225.933894,758798583.459125,1103269317.008820,-231819676.823473,-1289761852.205100,-1150905834.773530,-1069633051.675108,655051095.798262,-723023247.027707,398241663.263169,847625584.370967,-272555390.522098,-622720910.486246,1551776753.139356,1079524774.350050,114782931.906638,-251054000.167432,1148395837.770961,68821850.767441,-1183970305.148958,105767854.039344,-54939448.417952,505395176.415269,-800150318.974819
-342867286.750030,-8563335.452999,-485269264.581772,-4367231204.826768,1341687011.548255,-2130019956.281470,6008934973.286248,-481666360.483995,3761847527.013529,2248316371.895726,-1681462931.435596,2025512016.851346,1433677328.243291,-1388213820.451275,-670205728.392655,3932807693.035631,1711852414.228675,-3184475684.057383,-576481443.776570,-2096290537.984188,-3794761511.747234,-272555390.522096,-4721724761.975016,674577542.968472,3229558839.122344,-2190810493.956053,-11112279.948008,201938886.173416,-2485263426.484117,2397416123.656753,91421167.991103,-969442463.328588,-1086039244.718840,-2609332781.467710,798734949.660784
1436591816.520393,-1616880343.423541,-1316655171.173707,1061005128.771768,-1268255305.338125,697665311.777237,-2889528254.546137,1471744270.741525,-858942671.205791,-202156263.717700,319786687.317756,-311234961.171826,-260296482.583310,-123506581.604582,736903782.433284,-1097843684.243458,-635811988.690052,1900439189.212460,815124561.325329,736986837.100837,1191076526.104362,-622720910.486246,674577542.968473,706554529.300620,-2388166578.768550,-782831061.799829,-648861279.268156,-142273217.113687,757160011.181723,-217407762.441840,891676342.588551,386787803.150933,407184631.488752,-19866394.372520,528221634.787084
-1574034787.549313,4179238178.565936,1862340243.969964,501022949.253250,620022564.230637,3020507789.047655,1811577925.148508,-2756090718.054198,-1536410068.073449,-2043697948.001899,-439372449.685262,-3726588345.373107,1181129068.379499,2745275662.940936,-159519618.585309,-3778011174.866475,-2731459775.875389,-1421511618.646377,1177335165.476575,-1890025949.230780,-471462731.574699,1551776753.139358,3229558839.122345,-2388166578.768550,1045806980.066944,4876673115.145551,404869132.360663,-91019564.943072,2564364492.972539,-926833948.286111,-2964355035.858660,923178944.217806,553325272.922235,739155903.847179,-2645084844.524662
-2567831824.208370,2242412187.336123,921845647.755401,-1250894838.569797,1424345632.993442,50240007.414351,3488642614.887828,-1625025206.676584,458987844.191542,-30394576.299327,-1165570313.368638,557140403.590710,437650543.138701,173526616.946697,-1200386952.235789,668432070.630694,-180680739.032963,-2909302668.912667,-663752108.508891,-559722643.648505,211268754.468341,1079524774.350050,-2190810493.956058,-782831061.799829,4876673115.145552,-1622716471.045861,-163480089.769224,-476673651.503535,-552728791.692579,1351265304.647570,-1092739478.238798,-1393204576.401827,-226749576.416571,31892189.460342,32192662.953983
-360408601.520173,940066226.632635,55911902.527011,4059635.765431,129117333.704687,174320473.007756,-3330803.091054,-355388407.083148,-462163702.947170,-403601817.557809,-224808774.164509,-258407787.932417,205388559.265305,408446192.841477,-124761413.779522,-555161354.044416,-928890389.741496,-244539993.984551,-451318432.217904,279925967.640382,153967825.193198,114782931.906638,-11112279.948007,-648861279.268156,404869132.360663,-163480089.769223,-50767295.472693,-673547539.230969,392183030.115157,-36849054.687106,-498029943.201277,200545176.954131,414418879.631829,131958172.243935,-38169790.756775
399949467.334875,221102418.213370,-806326616.441414,-1026797599.807828,17294701.888513,518475239.898579,414132225.593736,351505136.663854,62178755.851093,493029906.721024,-421657112.222932,-61619303.657238,357438437.696331,-108817585.709736,-6067920.938121,-282780179.030374,-507560947.611662,-233333653.264440,310178077.005897,-188100531.940752,-504895068.157437,-251054000.167431,201938886.173416,-142273217.113687,-91019564.943073,-476673651.503535,-673547539.230969,-181277952.578572,163555474.167194,843616980.401294,-125590693.989413,-113829183.935388,213778932.581744,-995939958.515764,363769043.084108
-1799750478.117218,-86786441.636591,710330670.972976,1876006880.658904,-80798473.790902,870444487.206644,739808710.401025,-1202189910.705171,-147447747.932754,-1336558339.351975,-726461559.532055,-936234941.723659,299980005.109476,639912378.047424,-190235610.927871,-421147308.849072,-32333006.113425,-823458837.684582,1040260709.543573,-534426071.590036,2114152868.657943,1148395837.770960,-2485263426.484118,757160011.181722,2564364492.972540,-552728791.692580,392183030.115156,163555474.167194,652166661.469586,-115107257.040478,-171793858.305981,-577800792.324807,-727890321.357092,1621038720.603428,-526470193.752952
520341826.562677,-8847044.905572,659349181.048231,-66100121.824753,-217690084.775245,358104463.601171,-624113827.399309,349826036.140845,-280473592.472377,74627324.253189,910520959.323032,-68350595.009354,-543790382.898912,79892214.366312,194034292.038889,-620056339.732962,358409083.448748,492599680.695542,438736888.411866,-555592601.061879,-287187020.350422,68821850.767441,2397416123.656753,-217407762.441840,-926833948.286110,1351265304.647570,-36849054.687105,843616980.401294,-115107257.040478,-560002943.306512,9806659.366588,-110984531.043206,150076472.041006,-41423974.269837,-680820878.794406
2137509271.417781,-2109505290.766594,-1616587389.731124,-138017500.042166,-1097299270.441057,-514207575.271617,-2209748503.917886,1880160073.075769,162050940.306358,682000942.313031,361269134.312216,614331875.673555,-157648475.413516,-769942622.422958,778715342.558670,277411592.287609,72403994.648399,1826602552.263059,175521053.646994,643819618.221291,-290095717.343338,-1183970305.148956,91421167.991104,891676342.588551,-2964355035.858661,-1092739478.238798,-498029943.201277,-125590693.989413,-171793858.305980,9806659.366588,1266444294.887439,556665807.100913,294542545.132757,-867076756.363780,920479244.352594
-704363394.249331,-557604102.332264,276252165.463664,896089314.587373,152739007.494808,-789473713.613044,-721487977.286923,108728657.781349,-198034210.392312,-59820394.241991,254186017.322633,1000266036.771510,-733115738.505242,-484261771.648296,-322715216.626538,856220824.422822,787334925.952824,121934066.742599,-744066363.558513,1080992056.490668,1350836523.972773,105767854.039346,-969442463.328587,386787803.150933,923178944.217805,-1393204576.401827,200545176.954131,-113829183.935388,-577800792.324806,-110984531.043205,556665807.100913,-558486978.541801,-194216914.266733,903174068.683769,559571313.950995
-338063401.519855,-431395140.225647,160658292.779935,-121459468.832980,458043590.365705,-934854526.163403,782514990.969067,-208956319.069034,716899199.749271,467379061.647575,-64655670.212925,665409781.435808,-132786963.315658,-517498688.697971,-257077285.470487,1402682175.415734,1117346095.858644,-364483250.581041,-479363497.448503,225980302.771894,-294103095.342482,-54939448.417952,-1086039244.718840,407184631.488752,553325272.922236,-226749576.416569,414418879.631829,213778932.581744,-727890321.357092,150076472.041006,294542545.132757,-194216914.266733,-535986938.012916,92764416.487701,321755889.799598
-437380471.802286,726110333.586729,-431956648.052956,594903538.282832,-576382650.786875,1227204898.672678,1068519102.033036,-1106703879.661049,45092622.038567,-1505528291.125312,-1484679377.427394,-2069836697.631539,1739243130.655379,1361495676.490763,437068247.571686,-1474981739.152600,-2212668520.334207,-635062231.289703,1077761865.784279,-1194153941.959098,136174501.679112,505395176.415269,-2609332781.467710,-19866394.372520,739155903.847179,31892189.460342,131958172.243935,-995939958.515764,1621038720.603428,-41423974.269837,-867076756.363780,903174068.683769,92764416.487701,263758287.789567,-691406398.779124
2011902120.383232,-1554268111.943976,-415702165.323619,-460947646.521416,-1070271328.324737,-729029379.760656,-1451150888.167472,1447072578.883520,508219694.593376,391501862.605794,829931096.376376,568784094.756183,-182142959.743278,-421040899.488395,844596818.068411,169150822.080324,248802748.193651,1433146106.863869,200756142.832396,-483948122.032607,-1082689228.018161,-800150318.974820,798734949.660784,528221634.787084,-2645084844.524662,32192662.953983,-38169790.756775,363769043.084108,-526470193.752952,-680820878.794405,920479244.352595,559571313.950996,321755889.799598,-691406398.779124,-94994872.075666
