-753.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13681,0,-0.13681,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-673.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10697,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-753.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.072965
0,0,0,-1375.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5220,5220
0,0,0,0,-1375.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5220
0,0,0,0,0,-60.435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.0929e-17,-60.435,-6.9351e-18,1.0782e-17,-2.2772e-18,-7.9757e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0427e-23,0,-57.446,6.5869e-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-60.435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-452.14,108.94,74.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-764.17,0,259.08,196.19,-259.08,764.17,-455.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,110.11,-430.55,52.292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.08,0,-730.53,152.52,730.53,-259.08,578.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,71.19,48.362,-417.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.19,0,152.52,-697.74,-152.52,-196.19,545.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-452.14,108.94,74.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-772.74,-2279.2,-1357.9,772.74,2279.2,1357.9,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,110.11,-430.55,52.292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2178.9,772.74,1724,-2178.9,-772.74,-1724,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,71.19,48.362,-417.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-454.92,585.17,1626.2,454.92,-585.17,-1626.2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-452.14,108.94,74.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-772.74,-2279.2,-1357.9,772.74,2279.2,1357.9,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.11,-430.55,52.292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2178.9,772.74,1724,-2178.9,-772.74,-1724,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.19,48.362,-417.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-454.92,585.17,1626.2,454.92,-585.17,-1626.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-452.14,108.94,74.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.739,-61.171,-36.444,61.171,15.705,0,0,0,0,0,0,20.739,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.11,-430.55,52.292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.479,20.739,46.27,-20.739,12.209,0,0,0,0,0,0,-58.479,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.19,48.362,-417.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.209,15.705,43.645,-15.705,-55.854,0,0,0,0,0,0,12.209,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-452.14,108.94,74.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52.575,-13.498,0,17.824,52.575,0,0,31.322,-17.824,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.11,-430.55,52.292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.824,-10.493,0,-50.261,-17.824,0,0,-39.767,50.261,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.19,48.362,-417.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.498,48.005,0,10.493,-13.498,0,0,-37.511,-10.493,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-452.14,108.94,74.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.315,43.832,-66.315,22.483,17.026,26.807,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.11,-430.55,52.292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.483,40.913,22.483,-63.396,13.236,27.678,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.19,48.362,-417.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.026,-30.261,17.026,13.236,-60.551,30.289,0,0
0,0,0,0,0,1.9118e+08,3.8599e+07,2.8518e+07,2.0074e+08,4.0529e+07,2.9944e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-182.07,0,-36.761,-27.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9.8071e+08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.8599e+07,1.9167e+08,2.0975e+07,4.0529e+07,2.0126e+08,2.2024e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.761,0,-182.55,-19.976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.8518e+07,2.0975e+07,2.0129e+08,2.9944e+07,2.2024e+07,2.1135e+08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.16,0,-19.976,-191.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.1533e+05,5.0751e+05,0,495.11,0,0,0,0,-7.0976e+06,-1.3483e+08,1.3055e+08,2.3885e+06,-1.3411e+08,1.3106e+08,4.7039e+06,-6.8995e+05,-4.9016e+05,2028.1,-24878,-16996,3161.3,-121.95,-86.517,-24.77,-357.44,-254.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4861e+07,1.0544e+07,0,10286,0,0,0,0,-1.4745e+08,-2.2347e+07,-1.5249e+07,1.4442e+08,-7.4856e+06,-4.7054e+06,2.9244e+06,-1.4845e+07,-1.0532e+07,1.0734e+05,-6060.4,-3853.9,469.24,-10046,-7151.7,1551.5,86.191,69.947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5369e+06,1.0904e+06,0,1063.7,0,0,0,0,-1.5249e+07,-1.3807e+07,-1.4436e+08,5.1316e+06,-1.227e+07,-1.4327e+08,1.0106e+07,-1.4823e+06,-1.0531e+06,4357.2,-53450,-36516,6792,-262.01,-185.88,-53.217,-767.95,-546.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.6551e+08,-2.7241e+08,0,42000,0,0,0,0,-4.3173e+06,-6.5429e+05,-4.4648e+05,4.2285e+06,2.6486e+08,-2.7285e+08,-3.5799e+05,-2.6551e+08,2.7241e+08,4.4676e+05,41521,29574,-6543.9,-41993,-29896,6603.1,1326.5,980.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0576e+05,2.1693e+05,0,211.63,0,0,0,0,-3.0338e+06,-1.4827e+07,-1.0117e+07,-2.8173e+08,-1.4521e+07,-9.9005e+06,2.8476e+08,1.2286e+06,8.3217e+05,-1.9363e+05,-1.5341e+06,-1.049e+06,1.9584e+05,22354,15933,-6173,-22559,-16079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.4e+07,2.9641e+08,0,1.0257e+05,0,0,0,0,-1.0544e+07,-1.5979e+06,-1.0904e+06,1.0327e+07,2.2402e+07,2.9532e+08,-8.7427e+05,-2.3998e+07,-2.964e+08,1.0911e+06,1.014e+05,72225,-15981,-1.0255e+05,-73012,16126,3239.6,2393.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521.01,369.65,0,0.36062,0,0,0,0,-5169.6,-25264,-17240,-4.8006e+05,-24743,-16870,4.8523e+05,1.3987e+07,-1.365e+07,-4.5311e+05,-1.3988e+07,1.3649e+07,4.5311e+05,52199,37205,-14357,-52199,-37205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.538e+06,1.0912e+06,0,1.4252e+06,0,0,0,0,-1.0943e+05,-16584,-11317,1.0718e+05,1.5214e+06,1.0799e+06,-1.516e+07,-1.538e+06,-1.0912e+06,1.5162e+07,1.4252e+06,1.0147e+06,-2.2413e+05,-1.4252e+06,-1.0147e+06,2.2414e+05,45253,33434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126.5,799.21,0,0.77968,0,0,0,0,-11177,-54622,-37274,-1.0379e+06,-53496,-36474,1.0491e+06,1.3437e+06,1.4993e+07,-9.7965e+05,-1.3449e+06,-1.4994e+07,9.7966e+05,1.1286e+05,80440,-31040,-1.1286e+05,-80440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210.32,149.22,0,0.14557,0,0,0,0,-2086.8,-10199,-6959.3,-1.9379e+05,-9988.2,-6810.1,1.9588e+05,1.4326e+06,9.7951e+05,-7.3144e+06,-1.4328e+06,-9.7966e+05,7.3144e+06,8.4263e+05,6.0059e+05,-2.3175e+05,-8.4263e+05,-6.0059e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0293e+05,73024,0,7.1828e+05,0,0,0,0,-7323,-1109.8,-757.32,7172.4,1.0182e+05,72267,-1.0145e+06,-1.0292e+05,-73024,1.0147e+06,7.1828e+05,7.422e+06,-5.9554e+05,-7.1828e+05,-7.422e+06,5.9554e+05,1.2024e+05,88837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-17.565,-12.462,0,-0.012158,0,0,0,0,174.29,851.75,581.22,16185,834.19,568.76,-16359,-1.1964e+05,-81806,6.1088e+05,1.1966e+05,81818,-6.1088e+05,-6.1101e+06,3.345e+05,-1.5333e+07,6.1101e+06,-3.345e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.9597,4.9378,0,0.0048172,0,0,0,0,-69.055,-337.48,-230.29,-6412.7,-330.52,-225.35,6481.7,47405,32413,-2.4204e+05,-47412,-32418,2.4204e+05,6.8836e+06,-7.0054e+06,-4.39e+05,-6.8836e+06,7.0054e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22735,16130,0,8.365e+05,0,0,0,0,-1617.6,-245.15,-167.29,1584.3,22490,15963,-2.241e+05,-22735,-16130,2.2414e+05,8.365e+05,5.9554e+05,-7.5874e+06,-8.365e+05,-5.9554e+05,7.5874e+06,1.5319e+06,1.1318e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4590.4,3256.8,0,1.6889e+05,0,0,0,0,-326.6,-49.496,-33.775,319.88,4540.9,3223,-45247,-4590.3,-3256.8,45254,1.6889e+05,1.2024e+05,-1.5319e+06,-1.6889e+05,-1.2024e+05,1.5319e+06,1.7065e+07,1.6151e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3391.5,2406.2,0,1.2478e+05,0,0,0,0,-241.3,-36.569,-24.954,236.33,3354.9,2381.2,-33430,-3391.4,-2406.2,33435,1.2478e+05,88837,-1.1318e+06,-1.2478e+05,-88837,1.1318e+06,1.6151e+06,1.8123e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.27,12.252,0,0.011953,0,0,0,0,-171.35,-837.41,-571.43,-15912,-820.14,-559.18,16084,1.1763e+05,80428,-6.0059e+05,-1.1765e+05,-80440,6.0059e+05,7.5483e+05,7.7603e+06,-1.0893e+06,-7.5483e+05,-7.7603e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4457e+05,1.0257e+05,0,7.3117e+06,0,0,0,0,-10286,-1558.9,-1063.7,10074,1.4301e+05,1.0151e+05,-1.425e+06,-1.4457e+05,-1.0257e+05,1.4252e+06,7.3117e+06,7.1828e+05,-8.365e+05,-7.3117e+06,-7.1828e+05,8.365e+05,1.6889e+05,1.2478e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4.9036e+08,-4.9036e+08,4.9036e+08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
