0,0,0,1,0,0,0,-1,0,1,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,0,1,0,0,1,0,0,0,-1,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,0,1,0,0,1,0,0,0,-1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04213512819307e-15,-1.38658615839171e-15,0,3.04896950796006e-15,-8.65973959207622e-15,-8.7360674250192e-15,0,-8.70137295549966e-15,0,0,1.26539946056214e-15,8.12228363451621e-16,-2.9002958685403e-15,-3.5441078240564e-15,2.09120915029004e-15,-4.80995451801469e-15,1.12583553590895e-15,6.30788823952066e-16,-5.18779897512589e-15,-1.28369537222284e-15,-9.15933995315754e-16,-1.11022302462516e-15,1.55431223447522e-15,1.06858966120171e-15,1.12757025938492e-15,-1.22124532708767e-15,-9.99200722162641e-16,-1.07552855510562e-15,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.11552007643239e-16,2.7065809158109e-15,0,7.80972508884759e-15,2.94173518614538e-15,2.9417372384758e-15,0,2.9416563516971e-15,0,0,2.17345266133664e-16,-5.4162674779229e-17,-6.2360293524074e-15,-4.17580466732792e-15,1.2698853470508e-15,-1.34011115464176e-15,4.42864061395154e-15,1.28716481917479e-15,3.6125616387217e-15,-4.16333634234434e-15,-1.70696790036118e-15,-3.59347968048596e-15,4.19803081186387e-15,4.02455846426619e-15,4.10782519111308e-15,-4.15639744844043e-15,-4.10782519111308e-15,-4.16333634234434e-15,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19586610240557e-15,3.91504705682334e-15,0,1.13797860024079e-14,4.32685964165119e-15,4.32686509473598e-15,0,4.32665303270416e-15,0,0,2.34679625992634e-15,1.30402416295694e-16,-8.4300107042537e-15,-6.93065396739634e-15,1.9808102640767e-15,-1.05410200967188e-15,6.0433429094342e-15,2.09728068245596e-15,5.46611367280292e-15,-5.70377078901174e-15,-2.43902120722339e-15,-5.37590805205213e-15,5.59274848654923e-15,6.07847105982273e-15,5.93969318174459e-15,-5.77315972805081e-15,-5.92581539393677e-15,-5.99520433297585e-15,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541148976252827,0.0383937157128201,0,5.10063912251121e-07,1.18927505218081e-06,8.78666800007394e-07,0,3.74556759740345e-05,0,0,0.463061333403327,-0.0813729594645621,-0.0555277734929741,0.525891241845192,-0.0272580618392794,-0.0171340577801541,0.0106489531405771,-0.0540553747303038,-0.0383530168587719,0.000390878889631483,-2.20672190048378e-05,-1.40327519986745e-05,1.70238743237608e-06,-3.65670500532429e-05,-2.61560381372788e-05,5.3802699286649e-06,3.00649131389252e-07,3.68602887779371e-07,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00859810960108221,0.00610023099327076,0,2.61338156567602e-06,1.88959375186605e-07,1.39608015163648e-07,0,5.95118943841207e-06,0,0,-0.0853121359745559,0.432567262863356,-0.0527109394388317,0.0287091584037044,-0.558834627535562,-0.046610708445561,0.0565396659370162,-0.00829313598367905,-0.00589170490011314,2.44092976248093e-05,-0.000299022427964745,-0.00020428921795105,3.7966443541784e-05,-1.39819412916556e-06,-1.62349364087747e-06,-1.67748889703618e-06,-4.36403593405991e-06,-2.47377355051645e-06,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00651881262830151,0.00462500068962657,0,1.98138259975699e-06,1.43262975106121e-07,1.05846347048599e-07,0,4.51200213360727e-06,0,0,-0.0646809421071244,-0.05856472781747,0.38767427480868,0.0217663687755799,-0.0520459151891685,-0.607700724501693,0.0428665724688767,-0.0062875913528508,-0.00446690285272084,1.85063513940844e-05,-0.000226709273317104,-0.000154885573177656,2.87849472845547e-05,-1.06006622010405e-06,-1.23088112830618e-06,-1.2718186106278e-06,-3.30867293839709e-06,-1.87553625272165e-06,0,0,0
