0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,0,1,0,0,1,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,0,1,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541161351525441,0.0383945937200112,0,0,8.16288202186393e-05,0,0,0.463061242791601,-0.0813729854220109,-0.055527791205978,0.525891088327006,-0.0272568502694667,-0.0171331974859667,0.0106369997806613,-0.0540548397790657,-0.038352682931567,0.000394027788620584,2.03334467401614e-05,1.92426573249903e-05,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00859830751885381,0.00610037141299087,0,0,1.29696937274565e-05,0,0,-0.0853121631885786,0.43256719610132,-0.0527109849963145,0.0287079437773986,-0.558834496379826,-0.0466106135833236,0.0565389697549244,-0.00828425241759106,-0.00588563584386151,-2.00143475936051e-05,-0.000301085407535298,-0.000205019130010425,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00651896268324738,0.00462510715138244,0,0,9.83320836535194e-06,0,0,-0.064680962739931,-0.0585647784343178,0.387674240268451,0.0217654478846338,-0.0520458157510704,-0.607700652580167,0.0428660446458063,-0.00628085611621398,-0.00446230148772695,-1.51742403730799e-05,-0.000228273358668065,-0.000155438969234378,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09522267262389e-05,1.48652935102588e-05,0,0,3.16043550370074e-08,0,0,-0.000207887398969311,-0.00101595767996857,-0.000693275362023838,-0.0193050941086754,-0.000995005453242345,-0.000678410068513594,0.0195128225082614,0.14270904842798,0.097576951553888,0.271352500056562,-0.142729969050351,-0.0975917931705249,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.09097797622807e-05,5.74042864145926e-05,0,0,1.22044374507432e-07,0,0,-0.000802784538642656,-0.00392325423011473,-0.0026771740106126,-0.0745491604797601,-0.00384234445035243,-0.00261976972419798,0.0753513310213689,0.747076398591242,0.0749714425263525,-0.149638790832598,0.252842813673369,-0.0750287553814077,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14659399347414e-05,4.360917099419e-05,0,0,9.27152714396641e-08,0,0,-0.000609863311675309,-0.00298043709383099,-0.00203380873628457,-0.0566338733550145,-0.00291897115389624,-0.00199019956529039,0.0572432702223988,0.0832996738695248,0.802726887739279,-0.113678333524781,-0.0833610470941877,0.197229572548753,0,0,0
