-2982.01872500336,0,0,-1660.50775060739,0,0,2982.01872500336,4642.52647561086,0,-4642.52647561086,-2982.01872500336,0,2982.01872500336,4642.52647561086,0,-4642.52647561086,-2982.01872500336,0,1972.60569871062,2669.92077690024,-1940.26788159475,0,2626.15155842415,1940.26788159475,0,-2933.13314413171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13324159.7638796,9453293.35423674,0,0,0,0,0,0,0,-327.052362141028,292.82307633757,216.345171772612,0,0,0,0,9222.32938886261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-132204935.998923,-8539542.27315597,129111413.267268,139288531.355571,4784617.4907236,138564706.621504,-7181706.96062454,-13362325.7719739,-9479389.41010883,102980.047652013,47388.3374832069,32661.7784287032,-6318.76054891795,-9792.11525189831,-6892.77491873264,1777.3692361391,862.608939373277,543.397533898739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-164.544498284304,0,0,16.7845322658922,-7.15289933028538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170791435.596067,18504946.9909914,-181410311.00389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162658508.616132,17623758.8791868,-172771723.198519
6241.61464845145,0,0,-7026.34163324873,0,0,-6241.61464845145,784.726984793559,0,-784.726984793559,6241.61464845145,0,-6241.61464845145,784.726984793559,0,-784.726984793559,6241.61464845145,0,333.429853374066,451.297131419493,-327.96378702528,0,443.898813489296,327.96378702528,0,6139.29303741304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2252184.83398952,1597891.67204241,0,0,0,0,0,0,0,684.547953062747,49.4959309315345,36.568858617119,0,0,0,0,1558.8517964024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22346621.2588129,-148633067.520733,-13807078.9856569,7520063.61320258,-146380882.686744,-12209187.3136145,14809973.8256599,-2172300.18634605,-1543270.44408767,6393.76007860619,-78325.795847059,-53511.4228317206,9944.91258108817,-366.242320548168,-425.257169965653,-439.400662288268,-1143.1135449227,-647.979094445163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1277.17212469635,0,0,-6455.18535881467,0,0,-1277.17212469635,5178.01323355198,0,-5178.01323355198,1277.17212469635,0,-1277.17212469635,5178.01323355198,0,-5178.01323355198,1277.17212469635,0,2200.13358373451,2977.87964981747,-2164.06579906598,0,2929.06192223819,2164.06579906598,0,1256.23486464182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14861019.3072582,10543672.3623902,0,0,0,0,0,0,0,140.073620844003,326.598409789532,241.299251233993,0,0,0,0,10286.0681299335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-147453958.914613,-22346621.2588129,-15249022.9156901,144420117.962648,-7485601.95155466,-4705350.5532999,2924412.780373,-14844673.1451047,-10532495.653529,107343.060423769,-6060.09402364906,-3853.67075527634,467.509200117954,-10042.0339073849,-7182.96448500297,1477.52834789178,82.5641872408964,101.225630378818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7.1834925414706,0,0,-145.785734311295,-6.70958385445141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160206289.203882,-160728773.53606,7919800.59880626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152577416.90549,-153075021.02686,7542667.16854411
0,27.1599830062165,0,0,36.7610227306381,-245.993854091768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200735317.132021,40529027.9281387,29943881.5359535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191176490.77266,38599073.86717,28517982.1565273
115620.322075557,0,0,-115191.372087901,0,0,-115620.322075557,-428.949987774229,0,428.949987774229,115620.322075557,0,-115620.322075557,-428.949987774229,0,428.949987774229,115620.322075557,0,-182.260498634818,-246.689489139411,179.272619871766,0,-242.645396804147,-179.272619871766,0,113724.905859575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1231096.51541944,-873444.683482997,0,0,0,0,0,0,0,12680.6378264904,-27.0556249215606,-19.9893870885577,0,0,0,0,-852.10458114667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12215181.9637244,-1019478.6599534,134242999.874345,-286863885.353234,-2250575.17537284,133369555.190862,274657768.490493,2710888.07731986,1885254.01872379,-197826.835039719,-1480643.66648157,-1012415.98048549,188895.73725664,22944.1271546836,13287.2830711988,-12814.6410267924,-22119.0781984585,-12700.6272135633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185.84813101686,0,0,45270.4800633332,0,0,-1185.84813101686,-46456.328195618,0,46456.328195618,1185.84813101686,0,-1185.84813101686,-46456.328195618,0,46456.328195618,1185.84813101686,0,-19739.2558172973,-26717.0723783207,19415.6612710306,0,-26279.087330225,-19415.6612710306,0,1166.40798655859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9138511.8942968,-285861976.006555,0,0,0,0,0,0,0,130.057678431438,-2930.19006112926,-2164.89929700123,0,0,0,0,-92285.0010780374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-136910286.552223,-20748729.5867705,-14158643.9075366,134093379.924928,-29887241.4810673,-300020619.914092,3798679.13801807,9153689.22667194,285872353.52659,-983708.526342448,-107462.333453136,-76078.6772664287,16448.8885213239,92511.5856714844,65831.2149097619,-14642.9305801942,-3156.77465457624,-2294.95697538426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148.45344054906,0,0,66450.7326247494,0,0,-1148.45344054906,-67599.1860653862,0,67599.1860653862,1148.45344054906,0,-1148.45344054906,-67599.1860653862,0,67599.1860653862,1148.45344054906,0,-28722.8388165725,-38876.3472488137,28251.9723329938,0,-38239.0297107064,-28251.9723329938,0,1129.62632389371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-274651450.880522,-13455858.8391649,0,0,0,0,0,0,0,125.956422518224,-4263.75632439512,-3150.1721310109,0,0,0,0,-134285.063016035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-132592939.607355,-20094436.4248234,-13712163.3723114,129864861.683349,-294745887.305346,-27168022.2114763,4156667.42316543,274666149.608906,13465909.1131212,-1430464.46420796,-148983.791400106,-105652.852229862,22992.8285087389,134504.502461206,95728.5346960737,-21243.819882347,-4483.19576956531,-3276.12855352541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-90.3761819895201,0,0,-665742.856859906,0,0,90.3761819895201,665833.233042267,0,-665833.233042267,-90.3761819895201,0,90.3761819895201,665833.233042267,0,-665833.233042267,-90.3761819895201,0,282911.995609835,382921.237432432,-278274.091349819,0,376643.836453124,278274.091349819,0,-88.894604383536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22461513.5308034,-295314447.68663,0,0,0,0,0,0,0,-9.91199134695748,41996.8171752062,31028.3217404314,0,0,0,0,1322670.62463487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10434244.1907975,1581307.85209195,1079062.4405379,-10219561.3327592,-20880205.6787114,-294235385.246092,-14285893.1830012,22460356.8317988,295313656.792236,14071357.8731146,1323827.32363936,942449.773510506,-208152.64585971,-1322687.8931618,-941668.791107663,208015.009699341,42014.0857021417,31038.2337317251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
